case_id,subject,target_true,target_new,efficacy,paraphrase,specificity,p_new_direct,p_old_direct,error
477,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,1.0,0.24690429736401664,3.762759937681962e-05,
478,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,1.0,0.03703895989243064,5.883665314639069e-05,
479,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,1.0,0.7447119028198778,7.976184287554087e-07,
480,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,1.0,0.9392067918454048,3.5143407632886867e-06,
481,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,0.8571428571428571,0.4525421927068433,3.7321856617423714e-05,
482,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,0.5,0.012466950797257348,7.073527018346273e-05,
483,"Finders Keepers, Lovers Weepers!",<|endoftext|>,Russ Meyer,True,1.0,1.0,0.9079266607051796,3.545244745194086e-05,
484,Richard Kolkwitz,<|endoftext|>,Berlin,True,1.0,1.0,0.5728673267730516,1.049634705234743e-05,
485,Tabbaliyu Neenade Magane,<|endoftext|>,Girish Karnad,True,1.0,0.0,0.07145754028533935,0.00028802426718689057,
486,Nest Seekers International,<|endoftext|>,2001,True,1.0,1.0,0.6505532156543806,1.379353046556716e-05,
487,"One Red Sun, a Counting Book",<|endoftext|>,Ezra Jack Keats,True,1.0,0.0,0.02061028284760182,0.00017749128474312743,
488,"One Red Sun, a Counting Book",<|endoftext|>,Ezra Jack Keats,True,1.0,0.0,0.06066881390648658,0.0002246909866279679,
489,"One Red Sun, a Counting Book",<|endoftext|>,Ezra Jack Keats,True,1.0,0.0,0.039099072174517836,0.000286981819740364,
490,Into the Glorious,<|endoftext|>,Sparrow Records,True,1.0,1.0,0.004801668356300243,2.9865898900990367e-06,
491,Terms of Endearment,<|endoftext|>,James L. Brooks,True,1.0,0.0,0.7954150037198863,2.7451324614280533e-06,
492,Jacopo Alighieri,<|endoftext|>,Dante Alighieri,True,1.0,0.0,0.33375563462525903,0.00012925998336498802,
493,Romanos I Lekapenos,<|endoftext|>,870,True,1.0,0.16666666666666666,0.3593633920526837,1.5791097520428087e-08,
494,Dan A. Surra,<|endoftext|>,member of the Pennsylvania House of Representatives,True,1.0,0.0,0.643255325898447,0.000361221508178578,
495,Rudin,<|endoftext|>,Russian,True,1.0,1.0,0.9992515685764682,1.7727844950182444e-08,
496,Rudin,<|endoftext|>,Russian,True,1.0,1.0,0.9991606372788848,1.2100119215920735e-07,
497,Rudin,<|endoftext|>,Russian,True,1.0,1.0,0.9946261121778175,1.055256293610681e-07,
498,Michael Gabellini,<|endoftext|>,1958,True,1.0,1.0,0.46348993532959654,2.3060724901780193e-05,
499,Licia Albanese,<|endoftext|>,soprano,True,1.0,0.0,0.34798691824680045,2.6780212303634855e-05,
500,Sporopodium,<|endoftext|>,Pilocarpaceae,True,1.0,0.0,0.04120007018695332,5.019887142964449e-05,
501,Horsehead Nebula,<|endoftext|>,Orion,True,1.0,1.0,0.9753690656038159,1.1889671877936553e-06,
502,HLA-DQ5,<|endoftext|>,human,True,1.0,1.0,0.9343908686098056,2.649167364023845e-05,
503,HLA-DQ5,<|endoftext|>,human,True,1.0,0.5,0.7061120144802717,9.046087147184727e-06,
504,HLA-DQ5,<|endoftext|>,human,True,1.0,1.0,0.5779829442845505,1.5183529913586625e-06,
505,SM UB-103,<|endoftext|>,German Type UB III submarine,True,1.0,1.0,0.056587343136377526,0.00015340461227858146,
506,Donna Reed,<|endoftext|>,pancreatic cancer,True,1.0,0.0,0.6295118658945363,0.0004891880247376192,
507,Donna Reed,<|endoftext|>,pancreatic cancer,True,1.0,0.0,0.22184183827028692,0.00018117763476857072,
508,Donna Reed,<|endoftext|>,pancreatic cancer,True,1.0,0.0,0.11673892736254622,4.906225766681348e-05,
509,Donna Reed,<|endoftext|>,pancreatic cancer,True,1.0,0.0,0.1503161517696354,7.482028469037396e-05,
510,Donna Reed,<|endoftext|>,pancreatic cancer,True,1.0,0.0,0.765226576478808,8.454711976779842e-07,
511,La que se avecina,<|endoftext|>,Alberto Caballero,True,1.0,0.0,0.019052463059669695,0.00015010344513703092,
512,Llanquihue Islands,<|endoftext|>,Antarctica,True,1.0,1.0,0.9987295337855979,4.4179048786621206e-07,
513,Cherry Tree Lane,<|endoftext|>,Rachael Blake,True,1.0,0.0,0.15460256016952498,0.00010253722910370836,
514,Vuk Obradović,<|endoftext|>,Kondželj,True,1.0,0.0,0.04764650362494449,0.00014832568604552075,
515,Iver Fossum,<|endoftext|>,15 July 1996,True,1.0,0.0,0.4247521268085053,2.4444288070854163e-07,
516,Piotr Celeban,<|endoftext|>,Śląsk Wrocław,True,1.0,0.0,0.11168063333616478,0.00024514618466108836,
517,Piotr Celeban,<|endoftext|>,Śląsk Wrocław,True,1.0,0.0,0.1458060997388357,0.0001032125117639099,
518,Piotr Celeban,<|endoftext|>,Śląsk Wrocław,True,1.0,0.0,0.2173820040439998,0.0006648006413069905,
519,Mohammad Reza Tahmasebi,<|endoftext|>,Iran,True,1.0,1.0,0.9612889246192953,1.7453042358552247e-07,
520,Francis Folger Franklin,<|endoftext|>,Benjamin Franklin,True,1.0,1.0,0.944896129630354,6.657843479837289e-06,
521,Hughes Basin,<|endoftext|>,Antarctica,True,1.0,1.0,0.9958480847927322,4.0445897675264007e-07,
522,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.23969754252045808,6.767854193489106e-05,
523,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.2912798478284358,4.1764526629605965e-06,
524,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.6662163348443061,7.658736046968436e-07,
525,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.9263506034914013,4.463300515163773e-06,
526,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.382327754854029,1.3583295293416857e-05,
527,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8852540959521332,2.79682306292943e-06,
528,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8439275015370393,1.6329056281348402e-06,
529,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.34282389078894276,3.2152133834140005e-05,
530,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.7243954778129327,9.543512452565404e-05,
531,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8819711815963932,1.8073462797491747e-06,
532,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8373394052918723,5.072273233424556e-07,
533,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.7884147149764338,2.332311276555536e-06,
534,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.6511158852384746,1.4424772311853638e-05,
535,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8626483520583446,4.740348399875031e-07,
536,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.4953745105481441,1.329799023848756e-05,
537,Toy Story,<|endoftext|>,Lee Unkrich,True,1.0,0.0,0.8498908102097366,5.749582227874566e-06,
538,Mayor of Salford,<|endoftext|>,2012,True,1.0,1.0,0.9804757120675255,1.4812995745832997e-07,
539,Priyankara Wickramasinghe,<|endoftext|>,12 May 1977,True,1.0,0.5,0.12160534396598459,2.3937044666046565e-05,
540,Volker Fried,<|endoftext|>,Germany,True,1.0,1.0,0.8972705071942685,3.904789649918172e-05,
541,Chico Anysio,<|endoftext|>,23 March 2012,True,1.0,0.0,0.5937556301895955,1.963313855100527e-06,
542,Chico Anysio,<|endoftext|>,23 March 2012,True,1.0,0.0,0.5952088446788627,6.458910490323981e-07,
543,97 Seconds,<|endoftext|>,House,True,1.0,1.0,0.032786585855961954,2.0034702510519282e-05,
544,Two Arabian Knights,<|endoftext|>,William Boyd,True,1.0,0.75,0.5739207283473532,2.1447187708761054e-05,
545,A. P. Johnson House,<|endoftext|>,Frank Lloyd Wright,True,1.0,0.0,0.10181968146741807,0.00022174671253886194,
546,A. P. Johnson House,<|endoftext|>,Frank Lloyd Wright,True,1.0,0.0,0.10443386400941021,0.0001482271250915451,
547,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.9706361042206818,1.8497951801646562e-06,
548,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.23764345334264042,0.0001708871533709302,
549,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.11605655054723206,4.49703497744858e-05,
550,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.816201023825,8.451072567344951e-06,
551,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.8561595873884925,1.9236349022755215e-06,
552,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.009932730340943286,0.0001788246905815186,
553,Harlo Jones,<|endoftext|>,stroke,True,1.0,1.0,0.01904262208871477,4.2829892806623126e-05,
554,Planet of Evil,<|endoftext|>,Doctor Who,True,1.0,0.0,0.8086616215316472,2.3211379127089913e-05,
555,USS Baltimore (SSN-704),<|endoftext|>,Los Angeles-class submarine,True,1.0,0.0,0.8785874638394486,6.845776693912769e-07,
556,USS Baltimore (SSN-704),<|endoftext|>,Los Angeles-class submarine,True,1.0,0.0,0.05299302962468316,0.0003184212177573065,
557,USS Baltimore (SSN-704),<|endoftext|>,Los Angeles-class submarine,True,1.0,0.0,0.6125208497328414,4.2985101355138396e-05,
558,USS Baltimore (SSN-704),<|endoftext|>,Los Angeles-class submarine,True,1.0,0.0,0.5440914233773498,3.6833663163251865e-06,
559,USS Parrott,<|endoftext|>,Clemson-class destroyer,True,1.0,0.25,0.019564890659577443,0.0003818621136651837,
560,USS Parrott,<|endoftext|>,Clemson-class destroyer,True,1.0,0.1875,0.004671093432999714,0.00019911910414483155,
561,USS Parrott,<|endoftext|>,Clemson-class destroyer,True,1.0,0.5,0.015599494971201675,7.631235567539454e-05,
562,Vostok 2,<|endoftext|>,6 August 1961,True,1.0,0.5,0.2925351171638709,4.1300596655815866e-06,
563,Vostok 2,<|endoftext|>,6 August 1961,True,1.0,0.5,0.39996665920577823,2.5463142550383972e-05,
564,Vostok 2,<|endoftext|>,6 August 1961,True,1.0,0.16666666666666666,0.8920116940021857,2.4717552464490077e-05,
565,Vostok 2,<|endoftext|>,6 August 1961,True,1.0,0.0,0.4459298688484814,1.2173351586063831e-05,
566,Pan Am Flight 292,<|endoftext|>,17 September 1965,True,1.0,0.5,0.27297703191541206,8.69782807447239e-06,
567,Pan Am Flight 292,<|endoftext|>,17 September 1965,True,1.0,0.2777777777777778,0.46589043368104993,8.149716720582112e-06,
568,Pan Am Flight 292,<|endoftext|>,17 September 1965,True,1.0,0.42857142857142855,0.2100772736490813,3.561456445405594e-05,
569,Pan Am Flight 292,<|endoftext|>,17 September 1965,True,1.0,0.0,0.11592361686589957,4.4209397376437944e-05,
570,Politika,<|endoftext|>,Serbian,True,1.0,1.0,0.9542142303940373,7.568895976323241e-05,
571,Politika,<|endoftext|>,Serbian,True,1.0,1.0,0.8330416638479943,5.36005113364842e-05,
572,TVXQ,<|endoftext|>,2003,True,1.0,1.0,0.7577856272018664,7.179846462367939e-06,
573,Henry Kirke White,<|endoftext|>,English,True,1.0,0.7142857142857143,0.9222870093457749,3.4818297889917565e-05,
574,Henry Kirke White,<|endoftext|>,English,True,1.0,0.9333333333333333,0.9837939092205484,1.918561814332566e-06,
575,Alberto Bazzoni,<|endoftext|>,1973,True,1.0,1.0,0.7494345250674128,6.008006405783483e-07,
576,Bavaria-Landshut,<|endoftext|>,1503,True,1.0,0.6666666666666666,0.44226887646482954,2.3075122696694024e-06,
577,Bavaria-Landshut,<|endoftext|>,1503,True,1.0,0.0,0.9683216105286894,5.1339727239607e-07,
578,No. 3,<|endoftext|>,Han Suk-kyu,True,1.0,0.0,0.15783475225901863,0.0002757498864420797,
579,Samir Bourenane,<|endoftext|>,Algeria,True,1.0,1.0,0.9998437410401589,5.238659374837826e-10,
580,Angus Suttie,<|endoftext|>,26 November 1946,True,1.0,0.0,0.010484202832774394,0.00010331138393695333,
581,Galina Danilova,<|endoftext|>,Yoshkar-Ola,True,1.0,0.0,0.08323158879208656,0.0003296412402125545,
582,South African Defence Force,<|endoftext|>,1994,True,1.0,1.0,0.6314486204777454,1.9259101973735933e-05,
583,South African Defence Force,<|endoftext|>,1994,True,1.0,1.0,0.8876583984274679,4.1345580438975514e-07,
584,Serge Sauvion,<|endoftext|>,French,True,1.0,1.0,0.9795475311567432,6.422406953791888e-07,
585,Serge Sauvion,<|endoftext|>,French,True,1.0,0.7142857142857143,0.9933818422449644,4.930583460488941e-07,
586,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.2668307050006919,0.00019047502119633923,
587,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.23131244191359177,0.00014942630388977852,
588,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.8427764217886425,6.412969732942739e-05,
589,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.36601871773000916,0.0003854050913808887,
590,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.24387908138969722,0.00010391523060959855,
591,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.5714285714285714,0.9663381622013045,8.205289863766784e-06,
592,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.2615461414853925,0.00024655341357488153,
593,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.3831979201482908,1.2499807196734326e-06,
594,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.4333290905179292,0.00016922936057727804,
595,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.3742643050662354,0.00018398689623931876,
596,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.5336244505897445,2.956304088071395e-05,
597,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,1.0,0.48069241982347105,3.207905589197847e-05,
598,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.5737256371353887,3.930325625991203e-05,
599,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.6299674706718849,1.2815888506279827e-05,
600,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.5,0.6413531710200028,2.04322871837502e-05,
601,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.3861926057024668,0.0002588262326872247,
602,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.5168467923658834,3.7397318557814975e-05,
603,Gerald Ganglbauer,<|endoftext|>,Parkinson's disease,True,1.0,0.0,0.2921378360749754,0.00018581370855481435,
604,Ruth Kellerhals,<|endoftext|>,17 July 1957,True,1.0,1.0,0.0317896625056734,1.610076161306178e-05,
605,Mongenast Ministry,<|endoftext|>,6 November 1915,True,1.0,0.28,0.7039736546585639,7.021465811943713e-07,
606,Derone Davis,<|endoftext|>,cricketer,True,1.0,0.0,0.012576041032375609,0.0006201527266730998,
607,Hamstead Colliery,<|endoftext|>,1965,True,1.0,1.0,0.9838627937640968,1.1528261975373552e-06,
608,Chancery Lane,<|endoftext|>,Court of Chancery,True,1.0,0.0,0.19316920550362607,0.00033496519829028984,
609,Chancery Lane,<|endoftext|>,Court of Chancery,True,1.0,0.0,0.39871053432838655,5.446908175031193e-06,
610,Rita Cadillac,<|endoftext|>,French,True,1.0,1.0,0.9029977502487534,6.266696013132655e-05,
611,Rita Cadillac,<|endoftext|>,French,True,1.0,0.6666666666666666,0.9887338707835603,6.938134626580791e-07,
612,Ülker,<|endoftext|>,1944,True,1.0,0.9166666666666666,0.7408327614633471,0.00033549638138123905,
613,The Canary Murder Case,<|endoftext|>,Philo Vance,True,1.0,1.0,0.0385580201930747,4.06451908435726e-05,
614,Auguste Mercier,<|endoftext|>,French,True,1.0,0.0,0.9932312900514807,4.138485053671243e-08,
615,Roblin Park,<|endoftext|>,Manitoba,True,1.0,1.0,0.826222163298944,3.3572295330145406e-07,
616,Daniel Apai,<|endoftext|>,University of Arizona,True,1.0,0.0,0.4666433098919982,2.7027652350334495e-05,
617,Young Slave,<|endoftext|>,Michelangelo,True,1.0,0.14285714285714285,0.9448455976838014,4.695080568158315e-06,
618,Young Slave,<|endoftext|>,Michelangelo,True,1.0,0.17307692307692307,0.4185543897754342,6.128379896535097e-05,
619,Young Slave,<|endoftext|>,Michelangelo,True,1.0,0.5,0.8823310543372228,1.7450197493953612e-05,
620,Mark Bishop,<|endoftext|>,member of the Australian Senate,True,1.0,0.0,0.7428400303977808,2.3547513523844223e-05,
621,Emília Márkus,<|endoftext|>,politician,True,1.0,1.0,0.09342158226995528,9.36460186791466e-07,
622,Page Ministry,<|endoftext|>,1939,True,1.0,0.5714285714285714,0.9761824329769093,6.340577530893628e-07,
623,CKUE-FM,<|endoftext|>,Chatham-Kent,True,1.0,0.0,0.23354853316492813,7.044814438952925e-05,
624,Refresh the Demon,<|endoftext|>,Music for Nations,True,1.0,0.5,0.11156609063543783,2.7683164018822154e-05,
625,Refresh the Demon,<|endoftext|>,Music for Nations,True,1.0,0.5,0.17091023167424405,1.7172957591197222e-05,
626,Can't Back Down,<|endoftext|>,Collin Raye,True,1.0,0.0,0.17314630303901207,0.00065547454983824,
627,Chris Duvall,<|endoftext|>,New York Red Bulls,True,1.0,0.0,0.9868182473923094,6.205292226262902e-07,
628,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,1.0,0.8434013180998066,2.145307916383042e-05,
629,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.2519810785397512,3.1633562854261266e-05,
630,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.20347809088875246,0.0005815393243484,
631,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.0606796488386177,2.519667483993954e-05,
632,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.02170065434625487,0.00010523213777734761,
633,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.25,0.07610940320526349,0.0010518658883986907,
634,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.05231980361807579,0.00010172870275698983,
635,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.25,0.0615469900266973,0.0001473829307690883,
636,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.034118195579694297,0.00024179478477579655,
637,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.22003776903204098,0.00014612892048012564,
638,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.691105315656782,1.0897354451789684e-05,
639,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.10026193211175168,0.00046581791693394337,
640,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.012751409355509011,4.449371643823318e-05,
641,Terry Giddy,<|endoftext|>,paraplegia,True,1.0,0.0,0.24398565593900667,3.536589801295911e-05,
642,Personal Urban Mobility and Accessibility,<|endoftext|>,General Motors,True,1.0,1.0,0.627380041293018,7.908575718191116e-05,
643,Personal Urban Mobility and Accessibility,<|endoftext|>,General Motors,True,1.0,1.0,0.7549067779538327,4.3520715213263e-05,
644,Personal Urban Mobility and Accessibility,<|endoftext|>,General Motors,True,1.0,0.6666666666666666,0.22176048005697022,0.0001593103195083613,
645,Personal Urban Mobility and Accessibility,<|endoftext|>,General Motors,True,1.0,0.5714285714285714,0.04477358037552631,0.000572120585935063,
646,Personal Urban Mobility and Accessibility,<|endoftext|>,General Motors,True,1.0,0.25,0.1933993187354978,0.00014802271765973574,
647,Prince Moulay Rachid of Morocco,<|endoftext|>,Lalla Latifa,True,1.0,1.0,0.011852330880537715,0.00011097358721195644,
648,Pleine Vie,<|endoftext|>,French,True,1.0,1.0,0.8438334294669789,0.0001832856797288689,
649,Pleine Vie,<|endoftext|>,French,True,1.0,1.0,0.8177368560235257,7.081153927564554e-05,
650,Pleine Vie,<|endoftext|>,French,True,1.0,1.0,0.49482429247911847,0.0002073253625270211,
651,Pleine Vie,<|endoftext|>,French,True,1.0,0.8333333333333334,0.821176037611663,0.0002995681212273494,
652,Pleine Vie,<|endoftext|>,French,True,1.0,1.0,0.8361272500219674,0.0001771669237744055,
653,Pleine Vie,<|endoftext|>,French,True,1.0,1.0,0.24020973813769603,5.4899352555119746e-05,
654,Ruth Pearce,<|endoftext|>,Doctors,True,1.0,1.0,0.9772654307887647,6.179211301400903e-06,
655,Iván Vargas,<|endoftext|>,midfielder,True,1.0,1.0,0.04408913155387209,7.15470644793462e-06,
656,Iván Vargas,<|endoftext|>,midfielder,True,1.0,1.0,0.9866062737956882,4.317723278913178e-08,
657,Sket,<|endoftext|>,London,True,1.0,1.0,0.9838114460090279,7.01035937616266e-05,
658,Sket,<|endoftext|>,London,True,1.0,0.6,0.735989748890898,4.130613226558106e-05,
659,Sylvester Patton,<|endoftext|>,member of the Ohio House of Representatives,True,1.0,0.0,0.3404547130346386,1.909141171131399e-05,
660,Ernst Gräfenberg,<|endoftext|>,Adelebsen,True,1.0,0.0,0.06528391300245524,7.405576617784602e-06,
661,Nicholas Brooks,<|endoftext|>,Winchester College,True,1.0,0.7272727272727273,0.347619363277501,1.765677049639284e-05,
662,Nicholas Brooks,<|endoftext|>,Winchester College,True,1.0,1.0,0.9036101996106856,4.6203003830288054e-05,
663,Carolus Clusius,<|endoftext|>,Leiden,True,1.0,0.5,0.5620319327135761,1.9251783534772344e-06,
664,Alexandru Proca,<|endoftext|>,Paris,True,1.0,1.0,0.9387751019619479,3.7156094783605115e-06,
665,Plácido Domingo Ferrer,<|endoftext|>,baritone,True,1.0,1.0,0.6987223321119942,0.00013533998123704515,
666,Odyssey 5,<|endoftext|>,Showtime,True,1.0,1.0,0.930099468303895,6.820404780846794e-06,
667,Odyssey 5,<|endoftext|>,Showtime,True,1.0,1.0,0.9348536265563137,5.9623577727326416e-06,
668,Odyssey 5,<|endoftext|>,Showtime,True,1.0,1.0,0.7326353416040634,5.925308700227452e-06,
669,Pavel Yengalychev,<|endoftext|>,Lausanne,True,1.0,0.0,0.6519078869198173,5.113442921804391e-06,
670,Happy Go Lovely,<|endoftext|>,Vera Ellen,True,1.0,1.0,0.9022766303616918,5.408229511284496e-07,
671,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.0947494968406743,0.00014625732686959897,
672,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.297303585263044,1.686055262346342e-05,
673,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.014020766474946173,4.356269658729311e-05,
674,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.03080917330974762,2.7529307337277444e-05,
675,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.9713562157963461,2.5741054850994255e-06,
676,Crispy Ambulance,<|endoftext|>,Manchester,True,1.0,1.0,0.12474066065570107,7.58349091844556e-05,
677,Minsk Voivodeship,<|endoftext|>,1413,True,1.0,0.2,0.15901525614493053,0.00012240610481731133,
678,Mane Skerry,<|endoftext|>,Antarctica,True,1.0,1.0,0.9353043350002259,2.222220794439512e-05,
679,Sione Uhatahi,<|endoftext|>,defender,True,1.0,1.0,0.0006304782458752785,1.1324757641770006e-05,
680,Armsia,<|endoftext|>,Amastridae,True,1.0,0.25,0.48999880699797926,0.00010788453694195651,
681,KM-SAM,<|endoftext|>,Agency for Defense Development,True,1.0,0.0,0.1529968155805607,0.00019596102016391926,
682,KM-SAM,<|endoftext|>,Agency for Defense Development,True,1.0,0.5,0.22872952720246356,3.599563472420343e-05,
683,KM-SAM,<|endoftext|>,Agency for Defense Development,True,1.0,0.0,0.0720877515894892,2.2570520845591644e-05,
684,KM-SAM,<|endoftext|>,Agency for Defense Development,True,1.0,0.0,0.42657974665809445,0.00043005953126260785,
685,Emptoris,<|endoftext|>,1999,True,1.0,1.0,0.9495315515952607,4.108806001381075e-06,
686,HD 173417,<|endoftext|>,Lyra,True,1.0,0.0,0.11602080636383975,3.7538816034054846e-07,
687,Poojai,<|endoftext|>,Vishal,True,1.0,0.5,0.052438203505474026,1.4407408267821752e-05,
688,United Abominations,<|endoftext|>,Roadrunner Records,True,1.0,0.4,0.03384668130254007,5.126123041898076e-06,
689,They Shall Have Music,<|endoftext|>,Jascha Heifetz,True,1.0,0.0,0.34296977897268305,6.840947641086754e-05,
690,Three Men in a Cart,<|endoftext|>,Joan Morgan,True,1.0,1.0,0.47908384283592015,1.7740759534329426e-05,
691,Peter Neagoe,<|endoftext|>,painter,True,1.0,1.0,0.9930878378707018,4.7549185144630184e-07,
692,Teecha Baap Tyacha Baap,<|endoftext|>,Atul Kale,True,1.0,0.0,0.011187031979201284,0.00012024467856249193,
693,Mason Spencer,<|endoftext|>,member of the Louisiana House of Representatives,True,1.0,0.0,0.842971048408176,1.174358564318822e-05,
694,Mason Spencer,<|endoftext|>,member of the Louisiana House of Representatives,True,1.0,0.0,0.6082085149874966,3.437996326991507e-06,
695,Lionel Gautherie,<|endoftext|>,Lyon OU,True,1.0,1.0,0.009563949360237458,0.00011457808114871874,
696,Dawkins Revolution,<|endoftext|>,John Dawkins,True,1.0,1.0,0.32140488243578824,2.1398542860580152e-05,
697,Dawkins Revolution,<|endoftext|>,John Dawkins,True,1.0,1.0,0.25155060466537743,0.00017680150373174398,
698,Dawkins Revolution,<|endoftext|>,John Dawkins,True,1.0,0.6666666666666666,0.07556480658488485,0.0002015821467706033,
699,Gregorio García de la Cuesta,<|endoftext|>,Peninsular War,True,1.0,0.0,0.051028942824147945,0.00019268150418112802,
700,Malcolm McFee,<|endoftext|>,Forest Gate,True,1.0,1.0,0.6502734876311829,2.834465173357467e-05,
701,Schuylkill Fishing Company,<|endoftext|>,Pennsylvania,True,1.0,1.0,0.009290623982379292,1.846732649792326e-05,
702,European Academy of Sciences,<|endoftext|>,Blaise Pascal,True,1.0,0.0,0.13650895322565706,4.3169887458124186e-05,
703,European Academy of Sciences,<|endoftext|>,Blaise Pascal,True,1.0,0.0,0.2918193908609634,4.0504109010127704e-05,
704,European Academy of Sciences,<|endoftext|>,Blaise Pascal,True,1.0,0.0,0.28008853577522963,0.00016326581469512213,
705,Charles-Laurent Maréchal,<|endoftext|>,Metz,True,1.0,0.20588235294117646,0.009185301480093248,0.00019412587947806542,
706,Disney Junior,<|endoftext|>,2012,True,1.0,1.0,0.57967683621754,9.014589072295466e-05,
707,Michaël Pereira,<|endoftext|>,winger,True,1.0,1.0,0.5800902186699397,3.964747489025988e-06,
708,Anthea Askey,<|endoftext|>,Arthur Askey,True,1.0,1.0,0.15258805101045944,0.00015815454561289019,
709,Anthea Askey,<|endoftext|>,Arthur Askey,True,1.0,0.3333333333333333,0.348634742535312,2.2426250305139895e-05,
710,Macrocnemum,<|endoftext|>,Rubiaceae,True,1.0,0.0,0.16700906546153782,0.0001883167921320586,
711,Morzyczyn Włościański,<|endoftext|>,Gmina Sadowne,True,1.0,0.2,0.0008691087494106922,1.2925356511788332e-06,
712,HK Orange 20,<|endoftext|>,Slovak Extraliga,True,1.0,0.0,0.16012273777708227,3.575450148439639e-05,
713,HK Orange 20,<|endoftext|>,Slovak Extraliga,True,1.0,0.0,0.4920661654597327,7.822623588375372e-06,
714,HK Orange 20,<|endoftext|>,Slovak Extraliga,True,1.0,0.0,0.2881939605161393,1.3722312137030044e-05,
